mz,rt,quality,annot_ms1,IGF.Mean,Rapa.Mean,QC.Mean,VC.Mean,ttest.igf_vs_Rapa.meandiff,ttest.igf_vs_VC.meandiff,ttest.rapa_vs_VC.meandiff,ttest.IGF_vs_Rapa.pvalue,ttest.IGF_vs_Rapa.logpvalue,ttest.IGF_vs_VC.pvalue,ttest.IGF_vs_VC.logpvalue,ttest.VC_vs_Rapa.pvalue,ttest.VC_vs_Rapa.logpvalue,ttest.IGF_vs_Rapa.fdr,ttest.IGF_vs_Rapa.logfdr,ttest.Control_vs_Rapa.fdr,ttest.Control_vs_Rapa.logfdr,ttest.IGF_vs_Control.fdr,ttest.IGF_vs_Control.logfdr
102.90307040988041,440.832,0.6211732029914856,Unknown,4.599104574589838,4.712536849292161,4.823702451328586,4.72367971690167,-0.11343227470232353,-0.12457514231183264,-0.01114286760950911,0.42791510016154816,0.36864238797008037,0.42894892683350805,0.36759441437661816,0.9495239190185807,0.022494090677418983,0.9241583043832847,0.03425362961167624,0.9943694462207053,0.0024522286359298933,0.8994679735769128,0.04601429551624951
109.12739240994642,435.9368181818181,0.8743963837623596,Unknown,4.460223087886161,4.450710533685835,4.494152921091837,4.568824553879858,0.009512554200325596,-0.10860146599369713,-0.11811402019402273,0.9626678871248842,0.01652351522863995,0.40408639543626107,0.39352577090459173,0.5972812907396283,0.22382108889564964,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
112.29276037951841,146.567,0.6004959940910339,Unknown,4.521840986534252,4.369516282614781,4.450405243670436,4.354965499303343,0.1523247039194704,0.16687548723090906,0.014550783311438664,0.6179931744810557,0.20901632151568791,0.5854322515062472,0.23252335592789233,0.9214101063387886,0.03554702856793071,0.9320665103805438,0.03055309616464085,0.9899530561711077,0.004385399270357808,0.91201325993264,0.03999884733637302
112.48898139617725,45.754999999999995,0.8735271096229553,Unknown,6.238860733464324,5.194241041382569,6.356614725709999,6.36681254870797,1.0446196920817545,-0.1279518152436463,-1.1725715073254008,0.4161225311852778,0.38077876845478065,0.13331651521088347,0.8751160469801814,0.37180615446229465,0.4296834256806026,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.8807334056974399,0.05515553081141013
115.03958946881885,220.36654545454547,0.9392924904823303,alpha-Ketoisovaleric acid; Methylacetoacetic acid; Levulinic acid; 2-Oxovaleric acid; 2-Methylacetoacetic acid; Glutarate semialdehyde; Ethyl pyruvate; Acetoxyacetone; 3-Oxopentanoic acid,4.920194515310858,4.956939149257001,5.042121897840472,5.1457519796447,-0.03674463394614236,-0.22555746433384183,-0.18881283038769947,0.8490508227616788,0.07106631283691758,0.05962101083840917,1.224600665039019,0.36433249245779925,0.43850209511586774,0.9954261097439371,0.0019909720217717005,0.9594490591941168,0.017978078665032645,0.8655999289281896,0.06268278789611986
115.52169452980125,379.9425454545455,0.9686213135719299,Unknown,5.0244133941137035,4.676814655364125,4.704684490080245,4.79710871829984,0.3475987387495785,0.2273046758138637,-0.12029406293571476,0.12240113560401751,0.9122145529072011,0.05796827180531096,1.2368096469572414,0.48994600840315666,0.30985177618478965,0.9029448569380815,0.04433877134624689,0.9594490591941168,0.017978078665032645,0.8655999289281896,0.06268278789611986
115.96004527104684,322.59088888888886,0.6668840646743774,Unknown,3.9108620099902254,3.5653350667761106,4.058161826560128,3.3991945238221946,0.3455269432141148,0.5116674861680308,0.166140542953916,0.3944066640526327,0.4040557556556872,0.04915375361960063,1.308443311727389,0.6685166316348519,0.1748877837088155,0.9163315901959459,0.03794734103370792,0.9636174359089607,0.01609535038131093,0.8460974733545796,0.07257960185278682
116.51644268429044,895.6883333333334,0.750982940196991,Unknown,4.981129468314346,5.319019578654903,5.379325330002944,4.93817139772771,-0.33789011034055694,0.0429580705866357,0.38084818092719264,0.47660935830307827,0.3218374344623168,0.9380465468925709,0.02777561092046818,0.39377875183228883,0.40474772194841324,0.9241583043832847,0.03425362961167624,0.9594490591941168,0.017978078665032645,0.9895128927632681,0.004578542822449811
119.04907171830845,424.4542,0.7961185574531555,"4-Hydroxystyrene; Phenylacetaldehyde; 2,3-Dihydrobenzofuran; 2-Methylbenzaldehyde; 3-Methylbenzaldehyde; 4-Methylbenzaldehyde; Acetophenone; Lentialexin; Styrene Oxide",5.674998486250992,5.3707966637295685,5.567334038666837,5.569559371894518,0.30420182252142336,0.10543911435647413,-0.19876270816494923,0.10196261365787293,0.991559040575824,0.14031854387717713,0.8528849307439138,0.214255888831734,0.6690672326393953,0.9029448569380815,0.04433877134624689,0.9594490591941168,0.017978078665032645,0.8807334056974399,0.05515553081141013
124.00732642892854,379.7060909090909,0.9625024795532227,Taurine; 3h-Taurine; Sulfonamidoethanol,5.956179059249276,5.901185703416488,6.053093688687524,6.085342660784918,0.05499335583278864,-0.12916360153564188,-0.18415695736843052,0.7630455563901382,0.11744953242752003,0.03870412043370174,1.4122427976073835,0.3631246940929207,0.43994421612807244,0.9729310862067414,0.011917920204476634,0.9594490591941168,0.017978078665032645,0.8328109251977478,0.07945358618487196
125.09666450281902,116.16842857142856,0.5825949907302856,"(E)-2-octenal; 2-Octenal; (3xi,5Z)-1,5-Octadien-3-ol; 2,4,4-Trimethylcyclopentanone; 2-Octen-4-one; 1-Octen-3-one; 3-Methyl-3-hepten-2-one; 5-Methyl-5-hepten-2-one; 6-Methyl-3-hepten-2-one, trans-; 4-Octen-3-one; 3-Octen-2-one; (S,E)-Filbertone; 5-Octen-2-one; Sulcatone; 2-Ethylidenehexanal; 6-Octenal; (Z)-5-Octenal; 2,5-Octadien-1-ol; (3E,5Z)-3,5-Octadien-1-ol; (2E,4E)-2,4-Octadien-1-ol; 2-Ethyl-2-hexenal; 2-Isopropylcyclopentanone; 3-Octenal; trans-Octen-2-al; Filbertone; 1,5-octadien-3-ol; (Z)-3-octen-2-one",4.836068304127063,4.836695704956871,5.000501750865549,4.922990504407455,-0.0006274008298081668,-0.08692220028039177,-0.0862947994505836,0.9968009848280923,0.001391541606660386,0.5349948044754388,0.27165043554625523,0.6350785685772451,0.1971725427572045,0.9999153981209001,3.674368356597213e-05,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
128.03518933638006,384.15957142857144,0.5805224776268005,"Pyroglutamic acid; Pyrroline hydroxycarboxylic acid; N-Acryloylglycine; 1-Pyrroline-4-hydroxy-2-carboxylate; dimethadione; (3R,5S)-1-pyrroline-3-hydroxy-5-carboxylic Acid; 3-Hydroxy-1-methylpyrrolidine-2,5-dione; 4-Oxo-L-proline; 1-Methylpyrrole-2,3,5-triol; pyrrolidone carboxylic acid; (2S)-6-Oxa-1-azabicyclo[3.1.0]hexane-2-carboxylic acid",5.343370281945615,5.116425012681609,5.382659881475684,5.151563920665857,0.2269452692640055,0.1918063612797578,-0.03513890798424768,0.06505100473035806,1.186745991254885,0.2052263449710845,0.6877668894609837,0.7989145540468355,0.09749966710694104,0.8942344783599888,0.048548589363068426,0.9706578929929058,0.012933809602688626,0.881195617434593,0.0549276714494428
128.76138484443354,450.11436363636363,0.9125139117240906,Unknown,5.363088779312354,4.955256692480657,5.446418778724168,5.271045834230581,0.40783208683169647,0.09204294508177302,-0.31578914174992345,0.6032575546556262,0.2194972306712159,0.8950138153117033,0.04817026092170661,0.6810325273614559,0.16683214489157144,0.9241583043832847,0.03425362961167624,0.9636174359089607,0.01609535038131093,0.9718402840647523,0.012405102819393433
129.05539207637386,145.19145454545452,0.947920024394989,"2-Methyl-3-ketovaleric acid; 3-Methyl-2-oxovaleric acid; Ketoleucine; 2-Ketohexanoic acid; Mevalonolactone; 3-Oxohexanoic acid; Adipate semialdehyde; 5-Ethoxy-4,5-dihydro-2(3H)furanone; Ethyl acetoacetate; Sherry lactone; (4S,6S)-3,4,5,6-Tetrahydro-4-hydroxy-6-methyl-2H-pyran-2-one; Acetoin acetate; Methyl levulinate; 4-Acetylbutyrate; 2H-Pyran-2-one, tetrahydro-4-hydroxy-4-methyl-, (R)-; 2-Hydroxyethyl methacrylate; 2-Methyl-2-hydroxypentane-1,5-dial; Diglycidyl ether; hydroxyethyl methacrylic acid; ketomethylvalerate; ketomethylvaleric acid; 2-(Hydroxymethyl)pentanedial; Propionic anhydride; 4-Methoxy-2-methylidenebutanoic acid; 3-Hydroxy-3-methylpentanedial; dihydro-3-hydroxy-4,4-dimethyl- 2(3H)-Furanone",5.669668528920391,5.672725288093882,5.778692858385407,5.7260122378859295,-0.0030567591734911304,-0.05634370896553875,-0.05328694979204762,0.973417277845192,0.011700949436017835,0.4341553395934348,0.36235485330373646,0.5622799821412205,0.2500473776329728,0.9958036908894162,0.0018262683699224313,0.9594490591941168,0.017978078665032645,0.8994679735769128,0.04601429551624951
129.06403819475287,59.177099999999996,0.6964812874794006,Unknown,5.066072009207297,4.325867322166463,4.7080769822894695,4.521723577720838,0.7402046870408343,0.5443484314864593,-0.19585625555437502,0.16024015645514536,0.7952286396782026,0.1520915749695046,0.8178948427885188,0.6647272415857027,0.1773565227785572,0.9029448569380815,0.04433877134624689,0.9636174359089607,0.01609535038131093,0.8807334056974399,0.05515553081141013
129.25479176753927,313.39381818181823,0.9150984883308411,Unknown,4.511951036830356,4.732841885722539,4.539397164453562,4.755624399134109,-0.22089084889218302,-0.24367336230375258,-0.02278251341156956,0.43398921540043844,0.36252106253881033,0.17455412374875898,0.7580698867514017,0.9281050332446259,0.03240287208143442,0.9241583043832847,0.03425362961167624,0.9925048770991349,0.0032673504670761443,0.881195617434593,0.0549276714494428
129.78341348618454,411.67336363636366,0.9557482004165649,Unknown,4.761540696083946,4.822564222300532,4.69637002885456,4.747073379635714,-0.061023526216585466,0.014467316448231848,0.07549084266481731,0.7629212612733304,0.11752028191283213,0.837889670262472,0.07681316364981951,0.7100178937904462,0.14873070610271882,0.9729310862067414,0.011917920204476634,0.9657248817257065,0.015146578932338109,0.9590639928757035,0.018152413866264566
