
ID,IGF.1_1_Met_PB_06.12.20,IGF.1_2_1_Met_PB_06.12.20,IGF.1_3_1_Met_PB_06.12.20,Rapamycin_1_Met_PB_06.12.20,Rapamycin_2_1_Met_PB_06.12.20,Rapamycin_3_1_Met_PB_06.12.20,QC1_wdh,QC2,V_Control_1_Met,V_Control_2_1_Met,V_Control_3_1_Met
ID636,,,,4.2048448744933,,4.17901192649467,4.1492937119932,4.14241602955638,4.23767459987742,,4.19685809680577
ID637,4.84552683848546,4.76238567122065,4.74860465244456,4.49503563345871,4.54983306643481,4.29595854559782,4.73496106038046,4.70305513677093,4.81617721457435,4.81031593966885,4.80715814497585
ID638,4.4035157577065,4.4891917347963,4.51874327723935,4.24329473102853,4.28134217822211,3.94760060184892,4.37035082888037,4.37394581691648,4.26365497293841,4.3712788218014,4.52798353193583
ID639,4.67938198417555,4.66585407451842,4.67454637288076,4.73705543193116,4.73291484305132,4.73499200851768,4.75333677826869,4.70852254138918,4.79214704798728,4.62786612876609,4.76544293870895
ID640,4.52890549480868,4.54024823321345,4.47836034923146,,3.99292435593885,,4.24296281458367,4.26347105242808,4.26833845012627,4.21989935175081,4.19565535724744
ID641,4.31466350612916,4.29204368328856,4.33805485215195,,,,4.03207468395106,4.04574658135714,4.04573059228098,,4.03960128627327
ID642,4.30528624881797,4.24199328356241,4.19451694702271,4.26668838375701,4.30284639105312,4.24590645988392,4.28699910208196,4.29955156018368,4.26599267280549,4.30480595773023,4.36320909135465
ID643,4.53863618975642,4.70424295488134,4.60587701523775,4.12543013065954,4.29217828738637,,4.36805531311481,4.45031937666269,4.56509414347607,4.50389733107478,4.68018033370859
ID644,4.05146746587123,4.06906652256502,4.06275551474025,,,,,,,,4.12198537591777
ID645,,,,4.1856781113446,4.2534065147221,4.30784922817561,,,,,
ID646,4.70520796634929,4.68770022923663,4.56115320420478,4.46444037739702,4.81865509849912,4.48519273430914,4.73970783964578,4.78637527291962,4.35205502809778,4.52041275303762,4.73229197320844
ID647,4.27814997986052,4.28095893998598,4.1297242649152,,4.41031142570249,,4.36625784572687,4.4246109076303,4.1733552556821,,
ID648,4.52452089645283,4.57383061464106,4.76671911628326,4.76113043741855,4.79605270937162,4.63963562586643,4.77109491770382,4.74720593507377,4.6343352350387,4.93472629879101,4.88928883080166
ID649,4.3924133269998,4.33734863247187,4.34532959801951,,,,,,,,
ID650,4.13989349134517,4.20437319487328,4.11875282327166,,4.29410673190416,,,,4.07990547236729,4.22280783512516,4.14052963987905
ID651,5.06642192970172,5.00043499640597,4.942502848306,,,,4.73845492284144,4.7378878750457,4.76019979268834,4.7436369671325,4.73882976938311
ID652,4.38514676079544,4.33772682715454,4.49277674636475,4.20156757174247,4.19097026042829,,4.31384404519786,4.28380005942255,,,
ID653,4.9309506247376,4.98998146898764,4.86675246702585,,,,4.38789427463341,4.37192816421375,4.63382840465451,,4.61538541834938
ID654,,,,,3.7758837494176,,,,,,
ID655,4.99789918341687,5.02605684226431,5.28348238989045,4.97621342270344,5.08642976385075,4.54168427501108,4.83302557923099,5.21930638427878,4.91099015592689,5.11826158751918,5.23208177359096
ID656,4.99396612384686,4.96578192265566,,,,4.45066051055444,4.89091530189325,,4.88120859313822,,
ID657,4.87140502636995,4.7933352386462,4.80359921656071,4.74706073478616,4.78981181229547,4.53830010077573,4.74764308677123,4.70381631553451,4.58977977698793,,4.68670932819008
ID658,4.46511563397353,4.39867639133091,,,,,4.36855559397782,,,,
ID659,4.44743495030788,4.44507629179317,4.72651773061864,,,,,4.64945621956374,4.35340413247604,4.57154906264764,
ID660,5.21442262480582,5.27643770374916,5.51141035630959,5.34133506406911,5.44221571839404,4.95636529970368,5.14209576782153,5.53953116334927,5.23440888982043,5.37553107021646,5.53681913899158
ID661,5.1463406802104,5.14360081117953,,,,4.78215658748065,5.18259519555471,,5.09538142208912,,
ID662,4.61182136431852,4.67704838130976,4.9285121397782,4.75290834750236,4.85674175394834,4.38599109155393,4.56472142136426,4.95227801095441,4.65879253887168,4.78076967514232,4.97492309405804
ID663,4.55891143269824,4.56160026397944,,,,,4.61578516420318,,4.51184845749158,,
ID664,4.14894106032899,4.06423494370749,4.11474188806731,3.9510402449792,4.02889875414151,,4.05581085866046,4.03603306017906,,3.90954831071484,3.90967053938437
ID665,4.69562031613195,4.76217335070213,4.98758225355363,4.85243726285596,4.95871080544734,4.48518750980815,4.64323934962274,4.6912991884974,4.74024005073378,4.86363756893835,5.03368817592712
ID666,4.62347626616787,4.645569368813,,,,4.32724860735562,4.66295871207578,4.80673020421827,4.59038386871681,,
ID667,4.20701022629193,4.18133338863667,4.00536647697973,3.86832317046531,4.12844096192705,4.03435768198962,4.13795689090747,4.09544642579442,4.31689108962923,4.49176118746813,4.26023821092589
ID668,,4.01823763767256,,4.19812730485866,4.0165848476575,4.15525102747869,4.16521988701213,4.28713002267459,4.12969630722247,4.13628395926473,
ID669,,3.82971892871394,4.05384025187111,,,,,,,,
ID670,4.78391259408495,4.91428784413644,4.81858415299681,4.39772430320248,4.62285474975689,4.40210971127584,4.77053979768601,4.77604001299468,4.82388183960891,4.82030701945903,4.72906740130636
ID671,4.54326198075823,4.51464511532456,4.50644635486121,,4.0047641866186,,4.36736916025578,4.37130696665822,4.5344077732669,4.43935533072219,4.56402967501519
ID672,4.47533697206766,4.3763238767166,4.39909119713293,3.9997611574546,,,4.38300270775194,,,,4.30183530461945
ID673,5.60669572648122,5.58579035549063,5.58290000538438,5.72426463905145,5.75724841042196,5.71820662958817,5.6927810705413,5.67506365731592,5.62312480344967,5.66650840091193,5.68240497466522
ID674,4.91632271169254,4.89568417840017,,4.95594521582114,4.94381559079237,4.92421532607351,4.92326899588142,4.89994659465747,4.83657939036256,4.86708280018034,4.91508677620587
ID675,4.71612658127817,4.67488784894499,4.52608927901741,4.54175855017422,4.65207660463864,4.50153862892783,4.73350586865403,4.65925992400925,4.37820858826636,4.51730274396842,4.61789912708439
ID676,4.50015622154325,4.20967208766954,4.47155386924465,,,,4.41497985010836,4.34394463936889,4.32229222529074,4.37590945867985,
ID677,4.31523497085962,,4.21069023731233,4.16093341897306,4.29501420253768,,4.35849903234247,4.22053068846081,,4.18116309602914,
ID678,5.03332890679871,5.04153464105078,5.1782713639166,5.15041650813489,5.16403025111758,4.97553379845013,5.16602015270988,5.1397435648769,5.09108717805279,5.25775583377426,5.2405219814528
ID679,5.38791433836318,5.39589247086285,5.38329895695991,5.00403122172524,5.11123267536569,4.85631643368898,5.31503377885803,5.28472646783357,5.35387527809351,5.24727363359266,5.34337866534298
ID680,4.46329046664738,4.48260735675473,4.18753298363219,4.35501327337961,4.48046475831164,4.23137445170231,4.42903305158919,4.4583664705878,4.21483332822767,4.47527286244112,4.55124476371997
ID681,4.6129883790048,4.61683227482678,4.61596359837772,4.43947887524796,,4.27548396891551,4.54816730793482,4.55409280337271,4.54950834513415,4.57192974752958,4.58334609848733
ID682,,,4.49530052206384,4.36463275806612,4.39880998873909,4.19671518963872,4.46694836860856,4.44573827736412,4.42173483574335,4.53562217109505,4.49673680601777
ID683,4.02806952041535,3.99623530380822,4.01538517388609,,,,3.92570251852816,,3.93038917825517,,3.98928626833028
ID684,,,,,,,,,,,3.94781521597521
ID685,4.55660640564266,4.34321758365943,4.51630828029042,4.73605323936696,4.58329487799556,4.74638996243254,4.72116798350287,4.62899562519549,4.62061974065224,4.58536507569876,4.50772698285765
ID686,4.14280063357601,4.67101518587177,4.7323899058893,4.05328319964076,4.14502904194219,,4.47952097281216,4.41342801281559,4.21199787673274,4.28689077932002,4.24548272721449
ID687,5.10047207045176,5.07989378111348,4.95292002492747,4.57251958329643,4.70278741091933,4.64229003115535,4.95700207975131,4.96364146199252,5.22433096967397,5.10768823586159,5.04894298591019
ID688,,,4.79348201277754,,,,,,,,
ID689,4.46003902118361,4.3831497087857,4.4763533069219,4.52377394609537,4.48449189749451,4.45396946667448,4.530721064055,4.49126175089898,4.43396845899511,4.51567631077918,4.49050077499891
ID690,4.28863853265925,4.2132405886839,4.11482759709375,,,,4.12990771745943,4.13949136799845,,4.3402936570099,4.24864253002666
ID691,4.87368853032638,4.6680498780412,4.54128301696358,4.09770730492577,4.2616895083618,4.29969030804458,4.51430691361052,4.54973943196657,4.79866017244727,4.71771120425785,4.62252687976251
ID692,7.21900280582983,7.16677187639123,7.24054338901072,7.26930900145451,7.26332108858888,7.21516187477777,7.27769823044181,7.25501141918114,7.20230716090895,7.26327516231329,7.25795765991977
ID693,6.28839115093862,6.25204415024884,6.3151563969389,6.33564481524715,6.34150908444139,6.28109700844526,6.35255206525606,6.32560554117302,6.27084130341159,6.34071328911552,6.33415459360841
ID694,5.04536108602497,5.11498045157594,4.95899584368721,4.6766376225944,4.79149738154814,4.59981325448379,4.90580045291802,4.66699096020621,5.00955765015319,4.92633798029455,4.98865955565343
ID695,5.60703956900889,5.57432374607308,5.62969329331215,5.66132630856543,5.67576795915914,5.59466989326498,5.6708282511596,5.63014120196405,5.57770286096262,5.65941360170571,5.6482266676637
ID696,4.55807383957086,4.59493384125507,4.41416583143426,4.142532264777,4.28305046655517,,4.33752698434794,4.17171620652932,4.47949055973205,4.38824797403884,4.44998066803369
ID697,4.74491396771383,4.73348234471078,4.75685077761932,4.78766449671563,4.78825459457436,4.7123160201124,4.78863914662603,4.76791600190617,4.70479721891622,4.77445071733966,4.81998416643015
ID698,5.31114917310133,5.4203273352207,5.23212229177663,5.11053330151396,5.3011751093734,5.0729699866382,5.28084435528026,5.05357920886669,5.39927805166243,5.29865884550235,5.41260011302336
ID699,4.3654306644641,4.36793382285061,4.42166407355753,,,,4.33187028431303,4.24099586361905,4.28624625334684,4.36803539422904,4.384871170478
ID700,4.74854440463849,4.87294310296824,4.68926483996358,4.5998832267081,4.74724434252647,4.52336243513627,4.7387520804027,4.53050179216856,4.84473295176943,4.73717304236059,4.85583765288522
ID701,5.12036276501935,5.1737498235795,5.09488703639306,5.00564412532569,5.14848342521011,4.90108158589961,5.07500711910052,5.07570451678163,5.12956734007696,5.0772061914634,5.1671456543177
ID702,4.89115345462857,4.9021858660754,4.8350945838469,4.56939420779206,4.72771833131207,4.47475711410787,4.86658774960653,4.84663186450009,4.76727256130739,4.76563288546019,4.8372325950782
ID703,4.0262444228042,3.99806276359376,4.09546882452827,,3.74956365291245,,,3.8999227237733,,4.0544091308852,3.96389165472672
ID704,4.55453185513541,4.61428222456342,4.75596249808305,4.50487523229991,4.78053204822574,4.37284257370515,4.54152430861707,4.84101455389199,4.60021345614864,4.55285688717962,4.59494763430151
ID705,4.21639382544085,4.23182942721192,4.17742494558722,,4.10236372819276,,4.20841762413174,4.17874659913516,4.11698199868656,4.08131751315085,4.153256518643
ID706,4.31201086766385,4.32392561415547,4.31347699133355,,,,4.20517920627842,,4.30101602402911,4.27056484482496,4.35467599532652
ID707,,,,,3.79253035651343,,,,,,3.87459737583706
ID708,4.82202653399481,4.97174743735646,4.90204765773453,4.99498338443621,5.16569836534328,4.99555547978191,4.99308363610449,5.00919684981833,5.10206170628155,5.01765215988781,5.10854866035475
ID709,4.30588944688067,4.42656458135041,4.34106157018322,4.44346513244646,4.61479569966884,4.43677090853613,4.45915356611627,4.48567088263076,4.5414831502112,4.43308777424391,4.57310902281518
ID710,4.24173120478736,4.40134564542332,4.36864372360426,4.49642723252224,4.65608683624121,4.4806318024926,4.47838539077447,4.51164029090781,4.54496923269674,4.48375776919033,4.60893379915658
ID711,4.76959956193314,4.88964233461219,4.53839526314904,4.82908015868973,4.92487786380942,4.77652293709063,4.82591613775682,4.9411917938581,4.67259894922802,5.23987675328316,5.27683772910038
ID712,6.64928187743468,6.62227315075891,6.66471564745733,5.85446904878172,5.91028517700837,5.43959547474384,6.3671929833417,6.37244058412297,6.38500576650502,6.27214357522256,6.38635834168612
ID713,4.39096840426345,4.48754668178437,,,4.50942708102375,4.38941392846957,4.43351566266576,4.53640824075085,,4.80761897074438,4.84610287234588
ID714,5.79387447043897,5.78601574132301,5.81647973956139,5.05456945711092,5.0964473489414,4.64442485661425,5.51344049443314,5.50548921998611,5.50647650804797,5.40932292463144,5.53703595957464
ID715,,,,,4.32102813910427,4.16589576859265,,,,,
ID716,4.77723742270243,4.6915209476232,4.70493658072724,4.55040849491556,4.5534678295318,4.62388414255436,4.68933806372841,4.66269384671083,4.79353947453171,4.75605412307141,4.73129560902504
ID717,5.15911833245251,5.15075144947243,5.16654898343227,4.44942509868549,4.48972632494277,4.09412814332592,4.88808539361621,4.89423934521703,4.89312986798947,4.78859169038653,4.91773755805223
ID718,4.30245074183762,4.30022659343195,4.34320150393069,,,,4.06376002757214,4.05327773020188,4.08228957232566,4.02761662366714,4.12455362713078
ID719,,4.05198126716888,,4.12648961393822,4.26787938504477,4.15481607174878,4.1793378571591,,4.20654083447344,4.43773168264124,4.28368179126691
ID720,4.87029103164365,4.85097086074945,4.86887539819409,4.32296123213947,4.33804770822186,,4.75007075428038,4.71706251354614,4.77671331623655,4.75003141707642,4.78421234882095
ID721,4.80041742020064,4.98029718715688,4.84303380118864,4.2390673342517,4.52410010977771,,4.6039747233292,4.60617319712439,4.80774579099936,4.80791961440673,4.94481880537005
ID722,4.15573091483086,4.13913359767676,4.1452446251704,,,,4.06914422145891,4.02762733564748,4.0482288100585,4.07359389175916,4.06673347413805
ID723,,,,3.75565045741693,,,3.88901508476919,,,3.89438338180765,3.94121457113309
ID724,4.29696151929718,4.44902072587212,4.35547167121496,,,,4.12393930484622,4.10017683405439,4.29826544152374,4.33905920883559,4.4344281937976
ID725,4.49714478473443,4.85144438763991,4.71750431194766,4.03255651015633,4.29801061139743,,4.42964569974292,4.3767634577738,4.5705343393241,4.55037108935864,4.74982697267158
ID726,4.52977273711262,4.70026853458366,4.57476777095986,4.32313858196564,4.52770444996011,4.24673535147049,4.54843117156939,4.58214884139398,4.68414836474546,4.53056764808854,4.7615776624731
ID727,4.13578752680375,4.03236917475155,4.12874951604049,,,,,,,,
ID728,4.25459444290153,4.29868619991385,4.29820232497409,,4.06302469573415,,4.30527114354612,4.25481039794278,4.45836417543803,4.47310753124234,4.53749859537122
ID729,3.91525418378032,4.09011090768732,,,,,,,4.10454471294947,,4.13523874986621
ID730,,,,4.55039906436982,4.60095945822273,4.21250644060679,,,,4.04543134858519,4.06342678634375
ID731,4.69047716417212,4.66211994325559,4.71266909731559,4.81870142979297,4.83067906922075,4.79648443864006,4.80301188640274,4.79464673036007,4.70321049332409,4.78431103067261,4.769883598217
ID732,4.4671530858848,4.49372762435807,4.33934959864819,4.23884269960034,4.3556302319864,4.2066816366492,4.33449959666357,4.15518844168362,4.44069904388707,4.38881855552144,4.46704484745695
ID733,5.26735917748801,5.50331910238184,5.32376980412297,4.231134596607,4.25492204304857,,4.87346101016972,4.9019052174027,4.76250258218237,4.70267523066676,4.94828810518766
ID734,4.48772116096053,4.69074489740847,4.52685434562693,,,,4.17313383447329,,4.01121880178587,3.97863593143542,4.17205437672591
ID735,5.51387850622121,5.47429047461697,5.54877446849891,4.96738696856958,5.02259761128447,4.81678981631895,5.41356216307009,5.37836597276434,5.31030852117851,5.44211272055783,5.42252850005437
ID736,5.50163077633388,5.69781987473232,5.33399808500977,5.41948347750146,5.64130807504174,5.41769817500869,5.61499912065539,5.53673916209706,5.33167205937552,5.78859118600704,5.69119409666311
ID737,5.3487624255505,5.40763192945576,5.25947522482528,5.21957281770254,5.32821086496083,5.11833710449035,5.32522276373054,5.11595045759012,5.41721131118623,5.30773421575682,5.43805576907242
ID738,4.03049416550499,3.9344839606453,3.87996518475249,3.95461731448811,4.02075829279016,,4.08325587174602,4.05225532815835,4.2317172227106,4.23651657076509,4.16945917067854
ID739,4.73978349218206,4.7161950061738,4.75501958560229,4.21715923431002,4.28159773696106,4.13005172721231,4.65846166389165,4.63797888026612,4.53337165671553,4.68515642606342,4.67513661347626
ID740,,4.19786241203122,,,,,,4.05502100669123,,,
ID741,5.07648819051466,5.22536024230274,4.91273498367548,5.00452189169736,5.17417395680178,4.99047478050973,5.15243137017035,5.11392733605688,4.89882149096401,5.35515044094311,5.22885931093858
ID742,4.85138260479414,4.89235117886972,4.72949570115377,4.69391740884249,4.83377725266842,4.58971416767174,4.81066627932488,4.63111627126541,4.91689468822433,4.80126201428903,4.91157885086221
ID743,5.00494651006985,5.15892398420452,5.0440626447474,5.25754771743148,5.44496673025426,5.23618042808107,5.31561471282396,5.13447471466444,5.41244047789952,5.27914678677217,5.46742118558011
ID744,4.46720736943479,4.60441558158549,4.28198528207363,,4.47945548820523,,4.50321453947239,4.49363884351571,4.25358700630883,,4.57493855702831
ID745,4.07153744336382,4.09052234373328,4.25192890194133,3.99816846097069,4.06781003133767,,4.16434770971102,4.15421391729451,4.09810599889892,4.4121933827648,4.32213223127929
ID746,4.4926582376511,4.63541915965223,4.49394902211351,4.741968569106,4.92023967959727,4.74594166824515,4.81100685247779,4.60820527443104,4.86398862619253,4.73452073924914,4.91869629677692
ID747,,3.90564514831918,,,,,,,,,3.99579963811669
ID748,,4.01971479575922,,4.04499365936509,4.25451646457963,4.09559579264225,4.13604691023796,,4.21859726804942,4.10206003297131,4.27701837589427
ID749,4.05907729501368,4.04675358672022,,,,4.05206944316711,4.12865019269038,4.09781175138622,,4.23775189781257,4.19112754766314
ID750,4.40526959587509,4.44452218566608,4.49654259385347,,,,4.19796484493537,,4.10588335174968,,4.17008473669446
ID751,4.19942287893018,4.31098493637366,4.14523930041512,,,,4.10037724694051,4.09197876342802,4.53901242490503,4.46377830695349,4.59501993467611
ID752,4.06415775875913,4.23637923721964,4.12712277860151,,4.11054336897745,,4.08522558461814,4.03059498258117,4.18288200168873,4.22277344136492,4.39619687529186
ID753,,,,4.04384991980385,4.11945547917265,3.97852662862261,4.01092871888463,3.96357278083485,,4.04876167238899,3.99552992237771
ID754,4.08368258545344,4.14326026994278,4.00832234593012,,4.1978537756924,4.14869728863128,4.17006982529039,4.16728437746841,3.98124370092883,,4.16808551962688
ID755,4.52450255692772,4.71518264672858,4.60509632721337,4.24450765903848,4.46021271753585,4.08134062836273,4.51625761143312,4.4888334655115,4.63379940583902,4.59702466345384,4.81642072027856
ID756,,4.51069049063948,4.43277887341867,4.31923897162126,4.59408087104715,,4.47700252068978,4.56139383386601,4.54100568121218,4.43914083906004,4.68757377283505
ID757,5.6817976332573,5.80243792057263,5.60003746266845,5.65944674703256,5.75662766507534,5.60189957747816,5.76878342642712,5.69456681832704,5.52931814464647,5.66858408460214,5.80815140782937
ID758,3.9683934070778,4.03139757643635,4.02088112753689,,,,4.03126759378704,3.9352853354595,4.02844860008595,4.04125272352284,4.0440752322533
ID759,,3.91008437380295,3.89991213767352,,,,,,,,
ID760,5.21771902870357,5.5070509971065,5.41576621690947,4.87443481453364,5.09791426513483,4.67601887387781,5.18420788026442,5.15529934839466,5.32886596057934,5.27328106666907,5.51935113174778
ID761,5.19255330603757,5.35501623641756,5.19398356794098,5.19400199443038,5.29536703447121,5.15936668745973,5.30803548965708,5.22727614018903,5.0682075264496,5.20928938911631,5.37012095242826
ID762,4.44333188663452,4.35674142882143,4.25825844479612,,,,4.06040499763627,4.05197725990536,4.16786446150682,4.0713649932492,4.05739329053825
ID763,4.65741129518413,4.69424797629461,4.55579742508364,4.5539153861841,4.65512806942852,4.54956821963065,4.69220002647747,4.63118042804625,4.43521404679326,4.59273737191286,4.70118232203794
ID764,4.71969130759471,4.96118183257219,4.87527570228912,4.35245175955438,4.57966450815828,4.15996046943171,4.68281524911651,4.63567258806574,4.79827805201898,4.73548389114118,4.98547112105564
ID765,4.70909885712189,5.14801361436129,5.05905137242629,4.73590822524224,5.01637767856555,4.5560902043368,4.91669175715822,4.89256474052293,4.91181178129609,4.89978207329719,5.23066866610578
ID766,4.18559427229271,4.59951906584136,4.53882229390964,4.20745731936264,4.50206649476695,4.05240190549391,4.39698346325107,4.34075223797658,4.36154591574624,4.3742600245674,4.67707386299268
ID767,,4.17312501015929,4.16823330636337,,,,,,,4.08223122539013,4.25211573076726
ID768,,,,,4.2193952168026,4.2499379084562,,,,,
ID769,6.69061475479307,6.67997645600741,6.64842649393623,6.16021613447635,6.23093060494987,5.85172718396956,6.53089820057849,6.48790939999723,6.44781348689169,6.37782636727261,6.45678430446011
ID770,5.91857604319199,5.93602870634081,5.85689954569043,5.37147583115796,5.45703740222633,5.09554280806668,5.73497772985616,5.70902688289804,5.66527114243919,5.59210125517869,5.65882147970188
ID771,5.26311373701881,5.28962319738779,5.19993686936874,4.73632846675089,4.80582424522892,4.47570526212619,5.10461123731064,5.03452309619533,5.00997093759973,4.92325276813652,5.01397830836784
ID772,,,4.64489854927374,4.66038561563212,4.70424133025617,4.55450076574328,4.62218651379597,4.62134096874313,4.49085057019068,4.77892816008934,4.77008881594957
ID773,,4.10710006815999,3.96986130260732,,4.09534933960425,,4.08987145068731,,4.11372179630691,,4.14381865110961
ID774,5.02430429456719,4.94476294403117,4.92212104582102,4.12172127996679,4.13145421054561,3.99577738008965,4.70681680837101,4.69848195002776,4.73249547628526,4.6834627481188,4.71978033333246
ID775,4.42505308790666,4.45065245272427,4.36366892822454,3.91222123655178,4.01823485588953,,4.26395442531012,4.23898465605706,4.21177118443889,4.11888694154507,4.18760695769925
ID776,,4.26498031828077,,4.31654771335478,4.36402870690221,4.20158432119783,4.40541710566473,4.36315742633402,4.31419061318418,,4.36626316156418
ID777,4.48952003427544,4.48775653872619,4.34254570126993,,4.11405484002661,,4.31005466640751,4.3394773056216,4.23834218231616,4.13198722454404,4.30459751330726
ID778,4.34010800240853,4.30945144073347,4.33440031867301,4.08115206797768,,,4.18867791977286,4.17128649324805,4.07228881020711,4.24013436328124,4.24568124619856
ID779,,4.11849586919632,4.01006207820071,,4.19121875580426,,4.1845973343471,4.09134122203681,4.17785793899715,4.12668651018732,4.25096930282453
ID780,6.61803590841513,6.06296501660044,5.98405791045533,4.97733485400516,5.32538644572295,4.83665217899865,5.59449978527277,5.73867754412822,5.31205883574233,5.11570870094372,5.36329826354462
ID781,5.93925290715738,5.41467405897854,5.32884004924973,4.35788091401547,4.72233833815583,4.24957983669475,4.9545070206231,5.0881100254013,4.69920586512042,4.49968082283465,4.76311346719346
ID782,4.92047210909649,4.84191495900236,4.87984062115149,4.79344429151212,4.88050006329062,4.74051614759144,4.87164310136409,4.86039004235723,4.68713473497325,4.79914986041176,4.9270766885606
ID783,5.60739755620387,5.08974076344383,5.01340608716994,4.07888114826069,4.38545235260575,3.96607367108406,4.66454362863325,4.75445584582071,4.40734175711825,4.16664279664881,4.45504104387329
ID784,4.65785986189281,4.65518411800734,4.66933389317521,,,,4.30833592714689,4.33406846887532,4.27239752462514,4.11192762962097,4.22406559945219
ID785,4.52395273366497,4.40878823857644,4.29976744387319,4.22081835845666,4.24278349879923,4.03348802311468,4.46279629423201,4.34353278048706,4.56538123129066,4.57093211687123,4.52742294357969
ID786,4.87703291164107,4.39535237791341,4.31082640402955,,,,4.00780925863111,4.09839956837096,,,3.77701049425316
ID787,,4.1399057866097,4.08561269238031,,,,,,,,
ID788,4.13017874824341,4.07625203987442,3.99978087794583,,,,4.1115659678678,4.01209273218891,4.23127377722256,4.18997657110361,4.19812046669955
ID789,4.40058963081789,4.84440020148731,4.7025481504754,,,,4.30093264581249,4.2555519722006,,,4.37489841571593
ID790,5.02244450434967,4.9226407436797,4.81761457555502,4.87208885537903,4.78124016955932,4.68967792255061,4.85215579211663,4.8133657632005,4.59055057851576,,4.64225654161905
ID791,5.61790018365071,5.62602123886909,5.58819679168964,5.71802889975688,5.77085133236071,5.72715326774258,5.69607457663537,5.6849612794188,5.63919194173502,5.66193428815274,5.68645683066117
ID792,,4.50497825430786,,,,,,,,4.36718282524463,
ID793,3.84238975932428,3.89418684010149,,3.97070923667524,4.02267896569517,,3.98588414371375,3.88789546113658,,3.98338853074429,4.00929383680824
ID794,4.48630906534041,4.42744764430797,4.30393544100438,4.36362874030973,4.30202745488712,4.13565840182904,4.4097031034367,4.325293085647,4.09079403889066,,4.1355078349422
ID795,4.92411113064375,5.01734719970343,4.97069218477685,4.97994378882902,5.02524432756315,4.96507993376178,4.98184544790768,4.93351929904752,4.89968605568791,4.93347960312066,4.97208489571476
ID796,4.50161168307578,4.53461541607242,4.51348477773824,,,,4.44948669697017,4.44580974718133,4.36742528435665,4.38004903188392,
ID797,,4.18713367063767,4.22015949083964,,,,4.04880564327729,,,,4.28660141342844
ID798,4.85668748372766,5.07889069406206,4.99911489671182,4.86256389009326,5.0945837224135,4.67732158864289,4.97506395334799,4.95631159388616,5.1118873091983,5.16143230983259,5.37754148375078
ID799,4.94614180608334,4.95708993579309,5.09016117125235,5.07211779942122,5.12933660413583,4.88467996148971,5.07411728884865,5.04154776222859,4.97890449465971,5.18229771211972,5.17061293915837
ID800,4.37020951495824,4.62788700520746,4.51913688831283,4.42609137925555,4.61585202516985,4.23619047342153,4.47314239722415,4.47983530969397,4.62278689321055,4.66524611829434,4.86558000906036
ID801,4.28075638601627,4.31891473754049,4.42179164387661,4.41821118455523,4.47367832839174,4.21600028874831,4.40507536173872,4.38406870671175,4.34068846367977,4.52920169506643,4.48574317251238
ID802,4.31367176478178,4.56805080485158,4.45945959881528,4.26259808242003,4.42023352219908,4.05339639752889,4.39770424314109,4.35707043597613,4.50232828089494,4.50704177642934,4.75513776212317
ID803,,4.12452253400167,4.07953846051053,4.04453662587132,4.22123108690123,4.0796207851698,4.17309021252312,,,,4.25234567562026
ID804,4.64067196277214,4.5250706250608,4.44431909773037,4.49652121697876,,4.30919713617407,,4.4385261858011,,,
ID805,4.56985930988884,4.35936930956787,4.47344393687783,4.78343636158459,,,4.7482447526277,4.61597231600933,4.64601519718891,4.6082035818782,4.57654314557349
ID806,4.48732883352664,4.53549573262894,4.46591005095084,4.02340142210434,4.06433837681891,,4.28760109887232,4.30696052699994,4.1549491616455,4.19406559389219,4.25337614990392
ID807,4.33550830220217,,4.16291693626373,4.2528522242075,4.21329313648747,4.09284776165507,4.1790277957392,,,4.16634721832143,4.27416169219448
ID808,4.38499156426465,4.44571075683028,4.3831024940154,4.59355082178296,4.68752849404101,4.38153685700475,4.48964578447375,4.44127205440131,4.35794683591738,4.3141542843001,4.40412240491433
ID809,4.13108072850774,4.15366496193902,3.996807915923,3.8823652498366,3.8973498939831,,4.10133573595911,4.04521448105059,4.25913058949302,4.44375483130403,4.17981078186567
ID810,4.40845095262113,4.34812076777027,4.43677839859954,4.42829510583543,4.45220340359647,4.38423873997861,4.44026542842425,4.45373406561289,4.39614867119719,4.43061056397862,4.43125883259793
ID811,4.59713446830889,4.49583168792377,4.50261400962978,4.12419361849769,4.22556490617817,,4.46822137789052,4.45213850096219,4.65629517618277,4.59072611630095,4.61260086540844
ID812,7.17401304887551,7.14463572414917,7.20343878684721,7.22873902998206,7.24392987861556,7.17234456980058,7.23328715944267,7.21726268886714,7.1512948821158,7.21898088458057,7.23330545171919
ID813,4.73845932484887,4.48351580618167,4.43031955322647,,3.95656747608154,,4.14622941890678,4.21444610590187,3.90608886605936,,3.97770096472616
ID814,,,,,,,,,3.87230998458442,,
ID815,6.31886722395115,6.30298899421375,6.34705326376658,6.37715673394319,6.38734542383731,6.31713770512766,6.38467094132096,6.3625382726609,6.29154465775993,6.36384068448934,6.37577568694641
ID816,5.64622776267568,5.63702968814878,5.66816379399489,5.70750314518801,5.71540479462183,5.64912884572906,5.72257540428701,5.70243471638531,5.62117995740983,5.69040453962013,5.71664911008285
ID817,4.78601802489895,4.77960306962585,4.82409808059663,4.85363769381765,4.87135024410992,4.79055496276232,4.85370960907502,4.82701932062361,4.76992374731576,4.83136223625966,4.87004686620864
ID818,4.27712768870922,4.2869038874575,4.31543672293586,,,,4.24120901392737,4.21525273766294,4.22110608892157,4.27993941730376,4.29054231374685
