ID,General.All.ID,General.All.rtmed,General.All.mzmed,General.All.annot_ms1,General.All.annot_ms2,PCA_filled.All_samples.PC1..59.2..,PCA_filled.All_samples.PC2..18.4..,PCA_filled.All_samples.PC3..6.2..,PCA_filled.All_samples.PC4..5.1..,PCA_filled.All_samples.PC5..3.6..,PCA_filled.All_samples.PC6..2.6..,PCA_nofill.All_samples.PC1..62.7..,PCA_nofill.All_samples.PC2..16.5..,PCA_nofill.All_samples.PC3..5.7..,PCA_nofill.All_samples.PC4..5.5..,PCA_nofill.All_samples.PC5..3.3..,PCA_nofill.All_samples.PC6..2..,General.All.annotLabel,General.Extended.mzmin,General.Extended.mzmax,General.Extended.rtmin,General.Extended.rtmax,General.Extended.npeaks,General.Extended.peakidx,General.Extended.ms2spectrum,General.Extended.purity,PCA_filled.samples_controls.PC1..60.9..,PCA_filled.samples_controls.PC2..19.2..,PCA_filled.samples_controls.PC3..6.4..,PCA_filled.samples_controls.PC4..4.7..,PCA_filled.samples_controls.PC5..3.6..,PCA_filled.samples_controls.PC6..2.6..,PCA_filled.samples_controls.PC7..1.5..,PCA_filled.samples_controls.PC8..1.1..,PCA_filled.samples_controls.PC9..0..,PCA_filled.samples.PC1..70.9..,PCA_filled.samples.PC2..18.7..,PCA_filled.samples.PC3..5.1..,PCA_filled.samples.PC4..3.8..,PCA_filled.samples.PC5..1.4..,PCA_filled.samples.PC6..0..,PCA_filled.QC_controls.PC1..47..,PCA_filled.QC_controls.PC2..24.1..,PCA_filled.QC_controls.PC3..21.1..,PCA_filled.QC_controls.PC4..7.9..,PCA_filled.QC_controls.PC5..0..,PCA_nofill.samples_controls.PC1..64.5..,PCA_nofill.samples_controls.PC2..17.1..,PCA_nofill.samples_controls.PC3..5.9..,PCA_nofill.samples_controls.PC4..4.9..,PCA_nofill.samples_controls.PC5..3.3..,PCA_nofill.samples_controls.PC6..2..,PCA_nofill.samples_controls.PC7..1.3..,PCA_nofill.samples_controls.PC8..1.1..,PCA_nofill.samples_controls.PC9..0..,PCA_nofill.samples.PC1..74.1..,PCA_nofill.samples.PC2..15.7..,PCA_nofill.samples.PC3..5.2..,PCA_nofill.samples.PC4..3.7..,PCA_nofill.samples.PC5..1.3..,PCA_nofill.samples.PC6..0..,PCA_nofill.QC_controls.PC1..46.6..,PCA_nofill.QC_controls.PC2..24.5..,PCA_nofill.QC_controls.PC3..21.4..,PCA_nofill.QC_controls.PC4..7.6..,PCA_nofill.QC_controls.PC5..0..,Stats.Mean.IGF,Stats.N.value.IGF,Stats.Quantile.IGF,Stats.Mean.QC,Stats.N.value.QC,Stats.Quantile.QC,Stats.Mean.Rapamycin,Stats.N.value.Rapamycin,Stats.Quantile.Rapamycin,Stats.Mean.Control,Stats.N.value.Control,Stats.Quantile.Control,ttest.IGF_vs_QC.pvalue,ttest.IGF_vs_QC.log.pvalue,ttest.IGF_vs_QC.fdr,ttest.IGF_vs_QC.log.fdr,ttest.IGF_vs_QC.mean.diff,ttest.IGF_vs_Rapamycin.pvalue,ttest.IGF_vs_Rapamycin.log.pvalue,ttest.IGF_vs_Rapamycin.fdr,ttest.IGF_vs_Rapamycin.log.fdr,ttest.IGF_vs_Rapamycin.mean.diff,ttest.IGF_vs_Control.pvalue,ttest.IGF_vs_Control.log.pvalue,ttest.IGF_vs_Control.fdr,ttest.IGF_vs_Control.log.fdr,ttest.IGF_vs_Control.mean.diff,ttest.QC_vs_Rapamycin.pvalue,ttest.QC_vs_Rapamycin.log.pvalue,ttest.QC_vs_Rapamycin.fdr,ttest.QC_vs_Rapamycin.log.fdr,ttest.QC_vs_Rapamycin.mean.diff,ttest.QC_vs_Control.pvalue,ttest.QC_vs_Control.log.pvalue,ttest.QC_vs_Control.fdr,ttest.QC_vs_Control.log.fdr,ttest.QC_vs_Control.mean.diff,ttest.Rapamycin_vs_Control.pvalue,ttest.Rapamycin_vs_Control.log.pvalue,ttest.Rapamycin_vs_Control.fdr,ttest.Rapamycin_vs_Control.log.fdr,ttest.Rapamycin_vs_Control.mean.diff,General.All.namesirius,General.All.mappingFeatureIdsirius,General.All.SiriusScoreNormalized_sirius,General.All.NPCpathwaysirius,General.All.Probability_sirius,General.All.NPCsuperclasssirius,General.All.NPCsuperclassProbabilitysirius,General.All.NPCclass_sirius,General.All.NPCclassProbabilitysirius
FT1394,FT1394,247.106173806448,847.624366804085,Isofucosterol 3-O-[6-O-Hexadecanoyl-b-D-glucopyranoside];DG(,1,0.0388370535275329,-0.00503516637764928,-0.0128931585377135,-0.00203558353300068,-0.0122536122983228,-0.0154476714598931,0.0418422329250274,-0.00731059486923371,-0.0155259457841814,-0.00636781415468417,0.00845259220794192,-0.020401324778089,No_MS2,847.624366804085,847.624366804085,247.106173806448,247.106173806448,1,8871;12665;13090;13502;14012;14532;15142;15743;17314;17899;18449,,0,0.0390095154415183,-0.00496811259383401,-0.0124694890952193,-0.00501302725164469,-0.0114652960857227,-0.0171370063732906,0.00545834027329324,0.0181237515297564,0.0279115094188872,0.0387957208579553,-0.00722085339662561,-0.00755992388454971,0.00593764417754463,-0.00799343333058585,0.0256482277120216,-0.0171331233591904,-0.0102777978883959,0.00895818037158183,-0.0121893181872633,0.0362805890628285,0.0419587307056838,-0.00727601143687238,-0.0161738989362788,-0.00454894967438171,-0.00763539828309929,-0.0247979286806259,0.00344083901288666,0.0194545205097527,0.0289165914993462,0.0416981714581996,-0.0115448544364331,-0.0101537701436572,0.00374969230067295,-0.00903381926175148,0.0286900088750085,-0.0176288484003287,-0.0123797009945772,0.0081181343647405,-0.0135720868716305,0.0370322113500861,4.74124701413255,3,0.620835857056329,4.92648999893956,2,0.713506965475469,5.359247978372,3,0.853422168382798,4.87009229733389,3,0.695941853422168,0.0276352824596006,1.55853609214539,0.166315988233144,0.779065999321256,-0.185242984807009,0.149335777905374,0.825836131421575,0.474351004142669,0.323900175734383,-0.61800096423945,0.139544995468936,0.85528573408899,0.323642331263397,0.489934679174238,-0.12884528320134,0.404743955239013,0.392819628617688,0.906090552686763,0.0428283977238339,-0.432757979432441,0.570148582554146,0.244011951038975,0.895418120141904,0.0479741212570028,0.0563977016056691,0.236694647213725,0.625811563413664,0.772938551481152,0.111855031066702,0.489155681038111,,,,,,,,,
FT1395,FT1395,44.3497222201318,848.678632652353,SM(d19:1/24:1(15Z)),1,-0.00683466529917422,-0.031643013463474,0.00757279437101849,-0.050831804902874,0.0257418339300288,0.043153724159705,-0.0082002046617145,-0.0373875870077133,0.00338759185244913,-0.0512255867298473,-0.019845895806751,0.0850602856943908,MS2_exist,848.666254518914,848.680746233143,43.946148432942,45.3699602668231,4,4843;5970;9866;10956;12666;13091;13503;15143;15744;16629;18450,183.0102;236.0964;251.0988;309.1496;311.1677;311.2902;312.1704;313.1559;325.1823;339.1999;848.5662|163;349;72;132;9944;153;215;142;286;187;177,1,-0.00668830535597895,-0.0316434470464132,0.00466317368891591,-0.0591341625499208,0.0485752487406298,0.0221594405532625,-0.0733409328056366,-0.0578637342351173,0.0175204133253705,-0.0042177574951335,-0.0225244819031717,-0.0688972593816831,0.00718919141615761,0.0158982365446723,0.00837959545444508,0.053849465111273,0.0543112170056848,-0.0237560905221034,0.0017534684832749,-0.0176419864154988,-0.00804950672367478,-0.0374073838266667,-0.0104374589978529,-0.0611237882815777,0.0432393175636501,0.0589214704128796,-0.0877557018637821,-0.0602006507749139,0.0195389074171683,-0.00506723091704765,-0.0256139429513732,-0.0770294053160278,-0.00294054862833274,0.0162218383000396,0.00799372511312964,0.0545747088472273,0.0616672078019049,-0.0194778871113049,0.00419327595513867,-0.0173788254660287,3.9898997263068,3,0.136281041792853,4.20284514949082,2,0.270139309509388,4.17332700581433,3,0.308903694730466,4.28936432814851,3,0.328891580860085,0.428623948585534,0.367923567199976,0.622405088878904,0.205926865145951,-0.212945423184015,0.504278006457118,0.297329972714555,0.73095960374074,0.136106623530862,-0.183427279507528,0.378505209009347,0.421928139338416,0.547215880568182,0.261841307590838,-0.299464601841708,0.904449149398063,0.043615845339962,0.960498099627046,0.0175034900654881,0.0295181436764871,0.801649751823021,0.0960153375450603,0.95530789708237,0.0198566321305979,-0.0865191786576922,0.718141495798234,0.143789978055552,0.856066144088725,0.0674926781932261,-0.116037322334179,"1-O-(cyclohexa-1,5-dien-1-ylmethyl) 33-O-[(3Z,5Z)-octa-3,5-dien-7-ynyl] 17-[4-(dimethylamino)butanoyloxy]tritriacontanedioate",784087439626903149_UNKNOWN_Feature:FT1395|RT:45.5685|TIC:74227|ID:Consensus_MS2_spectrum_of_4,0.313,Fatty acids,0.66,Spingolipids,0.911,Neutral glycosphingolipids,0.139
FT1396,FT1396,281.127017918129,849.440267604412,Goyaglycoside h,1,-0.00416801883077991,0.0139891702615865,-0.042826025227418,0.0212464399065948,-0.0396673624210079,0.0363613434414241,-0.00440316553282617,0.0196584300136386,-0.0480448621775104,0.0210909449032112,0.05366734417214,0.0108232475871504,MS2_exist,849.435280121397,849.649649314184,275.816868778834,282.762130781042,7,2360;3697;4844;5971;7032;9867;12095;12667;15745;16630;17900,144.8678;146.8665;148.8636;281.2477;417.2417;671.4734;761.4713;763.4668;797.4473;797.655;799.442;799.6683;849.4382;849.5448;849.5775|204;2295;120;168;120;406;458;327;488;1508;1131;1639;622;396;917,1,-0.00429275271326085,0.0140740783808823,-0.0425216613496495,0.021902836032581,-0.047719757911937,0.0534994682816087,-0.0487530379207246,-0.036710228332525,0.0401519188930894,-0.00667659185582492,0.000974792384483085,-0.00893773971644359,-0.0898048967964437,0.0262277149810923,-0.00269939059631724,-0.0284859700793372,-0.01519933106519,-0.0285678870842436,0.0287699469953517,0.00969153404425273,-0.00450673363285897,0.0199397640282038,-0.0417956763328312,0.0342023402363436,-0.0683844022748357,0.037494162274095,-0.061807769792874,-0.0343023435804738,0.0430476651676443,-0.00737618018113391,0.00300873350727481,-0.00110996621312019,-0.102179915326628,0.0191052082481578,-0.00246552664213047,-0.0291621858207495,-0.0162247030904354,-0.0312240408058564,0.030263951936646,0.00896689857773408,4.22536234334283,3,0.274379164142944,4.10080763273057,2,0.202907328891581,4.15845811945226,3,0.294972743791641,4.01292888838485,3,0.167171411265899,0.529603307231208,0.27604931150684,0.7020223903732,0.153649036217121,0.124554710612255,0.811648554124455,0.090631980665812,0.893950475556688,0.0486865402512978,0.0669042238905693,0.286023132048461,0.543598841994202,0.466982321532586,0.330699560132326,0.212433454957976,0.863025373466996,0.0639764355771303,0.944237834058324,0.0249186020899265,-0.0576504867216858,0.640200291570134,0.193684132398585,0.918824966901403,0.0367672123884263,0.087878744345721,0.60612787933681,0.217435739808375,0.822291638384378,0.0849741259174018,0.145529231067407,,,,,,,,,
FT1397,FT1397,266.750610895357,852.627016023382,12-alpha_icosanoic-acid_L-phenylalanine (known isomers: 23; ,1,0.0285078831810496,0.0175851743044258,-0.0418715153801253,-0.00746057792288882,-0.0412870263351003,-0.018498772291213,0.0310787606810705,0.0218989625416191,-0.0426136991768234,-0.0148710311650857,0.0400412306793179,-0.0393452798285737,MS2_exist,852.62458620818,852.630373134406,266.469132641384,267.710435933282,3,2363;3698;8874;12668;14013;14533;15144;15746;17315;17901;18451,59.01352;227.2016;254.2215;255.2317;540.3684;777.5887;778.6018;852.6314|84;533;108;4685;271;231;8690;1903,1,0.0286230094811504,0.0176300447690063,-0.0417475385942195,-0.0123460775573513,-0.0411184150369919,-0.0155862015456488,0.00653438331805171,-0.000670689272367978,-0.00842393649364609,0.0261340493682886,0.00567635084477535,-0.0262832998557847,-0.0207681048626175,0.0191925742308606,0.0013967246965919,-0.0493498537586068,-0.0274306844874832,0.0240157933438329,-0.00662193146370508,-0.0191378782888061,0.0311514338808591,0.021922537978902,-0.0445529009577921,-0.00839714024922931,-0.0416997110626576,-0.0388001500977966,2.37315367172311E-06,0.00122099277228109,-0.00875382547529541,0.0281889789274284,0.00567995143254208,-0.0273481653826643,-0.0283515943460112,0.0168871720513873,0.00174003800137544,-0.0509030939479202,-0.0335324617257369,0.0217997364010931,-0.00866094746530672,-0.0194679983093518,4.54597960130693,3,0.503331314354936,4.55443477119274,2,0.510599636583889,4.87675553863642,3,0.680193821926105,4.38188774596873,3,0.388249545729861,0.959303507053881,0.0180439678188162,0.981931398592085,0.00791885259351546,-0.00845516988581263,0.311792187988038,0.506134770340859,0.608473879867908,0.215758060117089,-0.33077593732949,0.492309438606041,0.307761837809967,0.644163692666368,0.191003757192535,0.164091855338193,0.412229567904193,0.384860860889913,0.906090552686763,0.0428283977238339,-0.322320767443677,0.524010759316877,0.280659795718607,0.882490703710996,0.0542898608390424,0.172547025224006,0.196806750963693,0.705960008262438,0.772938551481152,0.111855031066702,0.494867792667683,,,,,,,,,
FT1398,FT1398,59.9397108858871,853.606620386028,"isocholic-acid_hex-5-ynoic-acid_(6Z,9Z,12Z)-octadeca-6,9,12-",1,-0.016669468091387,-0.0539795059803177,-0.0382264475866089,-0.00742870078380685,-0.0437412955305201,0.00425142365681777,-0.0189523804536988,-0.0595591911646219,-0.0493953895465765,-0.0131064243358175,0.0521097610586466,-0.0240322180681506,MS2_exist,853.604462389229,853.608778382827,58.4381459551183,61.4412758166559,2,7033;8113;12669;13092;13504;14014;14534;16631;17316;17902;18452,61.98897;227.1988;253.2147;255.2313;256.2353;776.5853;778.5924;779.6035;853.4315;853.5942|2301;96;84;948;627;237;243;2512;156;3454,1,-0.016565740757331,-0.0538694787345699,-0.0396773546682451,-0.0122345984070389,-0.0431362351967147,0.0106281512873289,-0.00853397516951079,0.0632649934256548,-0.0257749381420176,-0.0135959401069404,-0.0627697647105751,-0.0245690167464013,-0.0307495421293236,-0.0514407870219047,0.0354571493625523,0.00190574644539714,-0.0344094493774239,0.0158177149862535,0.0663964270394994,-0.0368436733532981,-0.0188229317950356,-0.0592667886632077,-0.0523378624466705,-0.00371196828753331,-0.0572272184960473,-0.0173233595534571,-0.0151177239324118,0.0714080911095891,-0.025363460997499,-0.0158985220746912,-0.0740282513170443,-0.0257836237181041,-0.0384658595546232,-0.0586599244035193,0.0380898042318314,0.00312305272197187,-0.0369837477694174,0.0141610526349268,0.069730136639807,-0.0375865168992218,4.07151334911531,3,0.169594185342217,4.42754737196492,2,0.415505754088431,4.51142988094932,3,0.498485766202302,4.57079655893707,3,0.523924894003634,0.139931988069394,0.854082995629405,0.346856294299239,0.459850420078607,-0.356034022849616,0.313247466777409,0.504112432445675,0.609282161288278,0.215181537069158,-0.439916531834018,0.022265275091154,1.6523719347195,0.131126566518975,0.882309310417201,-0.499283209821764,0.873955062748297,0.0585108974596211,0.952409114585768,0.0211764570351513,-0.0838825089844022,0.432166008020502,0.364349395503871,0.842819968412574,0.0742651834713174,-0.143249186972148,0.882282612018406,0.0543922797428585,0.941050323050818,0.0263871518767609,-0.0593666779877458,H-Arg-Lys-Arg-Lys-Arg-Lys-al,784087439706594937_UNKNOWN_Feature:FT1398|RT:61.547|TIC:80031|ID:Consensus_MS2_spectrum_of_4,0.536,Amino acids and Peptides,0.847,Oligopeptides,0.971,Cyclic peptides,0.352
FT1399,FT1399,412.759380157824,854.076869995377,,NI,0.0181863261695913,-0.0170024383457646,-0.0143819760828428,-0.0271741016145097,0.0225081855304048,0.0362555052663405,0.0191067426417033,-0.0205345659396247,-0.0204409883004266,-0.0303150896097288,-0.0133157451130324,0.0534741819214543,No_MS2,854.075903193868,854.079170700255,412.56484592537,412.997580628846,3,8114;10957;12098;12670;13093;13505;14015;14535;15145;16632;17317,,0,0.0183077719088432,-0.0169984421489297,-0.0155536424153403,-0.0290491203162214,0.0346259423232046,0.0263462517858905,0.0309874951805694,0.0173341141448305,0.017105495789267,0.019264300946147,-0.0141590975397527,-0.0201673776148653,-0.00461634093507818,-0.0209180232055236,-0.0080784744012797,0.0241578774492367,0.0309307830318547,0.0500371805966468,0.00638722602664496,0.0149713508166508,0.0192016469507925,-0.0205950447241974,-0.0274116192242106,-0.0281029752079031,0.0244135714058017,0.0479505319249691,0.0399795001147746,0.0212301924183765,0.0181296220162059,0.0204643170958536,-0.0182061484881808,-0.0224846032701038,-0.00863716179505775,-0.0249394780780394,-0.00813124652231132,0.0237769429203202,0.0304764405396482,0.0546753772372113,0.00727088177928045,0.0170219491432589,3.99206383044412,3,0.137492428831012,4.16980745801291,2,0.251968503937008,4.41028263147102,3,0.439733494851605,4.15759919312381,3,0.244094488188976,0.146650957098593,0.83371509830715,0.354066512819297,0.450915146344164,-0.177743627568785,0.0471901036331629,1.32614906891131,0.290712168277433,0.536536789677308,-0.418218801026891,0.416361021618078,0.38052993451341,0.575989366315613,0.239585534273109,-0.16553536267969,0.250951317327138,0.6004105202194,0.906090552686763,0.0428283977238339,-0.240475173458106,0.95910460276656,0.0181340248137563,0.992659527186209,0.003199684857686,0.0122082648890958,0.302419308779972,0.519390483577959,0.772938551481152,0.111855031066702,0.252683438347201,,,,,,,,,
FT1400,FT1400,410.904287935248,855.084673233546,,NI,0.0021995511146165,0.0143655717889451,0.00868519024674628,-0.00752764688438217,0.0208533419290748,-0.00152360623869409,0.00255562886950586,0.0160679206685264,0.0127850805405864,-0.00652909909365628,-0.022859766025434,0.00517573915685453,No_MS2,855.083341168017,855.095069451351,410.217948179803,411.407146974763,4,1066;2364;3699;7034;14016;14536;15747;16633;17318;17903;18453,,0,0.00172261478171016,0.0142127021150961,0.00795837878204757,8.9423192481243E-05,0.0191851982377434,-0.000582698548507824,0.0154930672116195,0.00542770162183361,-0.00831055110334741,0.000911021630651311,0.0163652013858932,0.00750627054697703,0.011060344767409,-0.00532945652728274,0.0401962254095068,0.0095656472160699,0.00156607526460743,0.0101342549997075,-0.0130890914907388,-6.61540480961828E-06,0.00208824303630079,0.0157635121753633,0.0103921478886751,-0.00221209775159941,0.0219361186230549,0.0096180951882594,0.0213361052119225,0.0060354800458171,-0.00949485748345829,0.00130796053766338,0.0193113875565166,0.00795892744380975,0.0145202020631871,-0.00561537153870303,0.0451971991268121,0.00993475343863846,0.00178601578497286,0.010772813461814,-0.0139098012117983,0.000364454794477639,4.63719538029127,3,0.559055118110236,4.43951611659413,2,0.423985463355542,4.48313360823062,3,0.479709267110842,4.48370987256888,3,0.470623864324652,0.0185625318519664,1.73136278812005,0.149218200868969,0.826178200624329,0.197679263697148,0.112177954218301,0.950092484453125,0.436128617610972,0.360385415131756,0.15406177206065,0.0216091714458219,1.66536188482458,0.129106969978842,0.889050311245276,0.153485507722394,0.687444341622065,0.162762458377584,0.906090552686763,0.0428283977238339,-0.0436174916364989,0.479402635714276,0.319299582582258,0.854632374370639,0.0682206596767719,-0.0441937559747547,0.994634203326249,0.00233661039592569,0.99644160239234,0.00154814854595817,-0.000576264338255861,,,,,,,,,
FT1401,FT1401,284.039158940339,855.504435422473,Massbank:LQB00298 PI 36:5_M-H;Massbank:LQB00684 PI 36:5_M-H;,2,-0.021612166763884,0.0146412146618647,-0.00130498230439924,-0.0251647073743239,-0.01326469240573,-0.000396281067256672,-0.0230841475533393,0.0186475460710521,0.00454137676740602,-0.0260420412983807,0.0146637642341609,-0.00133139209984491,MS2_exist,855.499011711864,855.510745904762,279.704821107294,285.94847502359,6,1067;2365;4845;8115;10958;12099;13506;14537;15146;16634;17319,241.0129;253.216;255.2328;301.2148;303.2305;389.2125;391.2217;855.5058|597;284;435;276;264;144;192;8668,1,-0.0218643974163295,0.0145623843121955,-0.00319976139790833,-0.0275791427989727,-0.00764022569413326,-0.00211928776712614,0.00696281343148432,-0.00713333384915737,0.0272644349414047,-0.0223543017713284,0.0142773270191258,-0.0254409981712264,0.00170373358500909,0.0102239753960201,0.0279178345267439,-0.0026825451864819,-0.0125330040881121,0.0170854576619999,0.0200324493833929,0.0174001607182408,-0.023302905682744,0.0185497339389181,-0.00300069529189387,-0.0297653217087577,-0.0092102325832266,-0.00484021316250736,0.00555440590847953,-0.00661031732106972,0.0293973501767819,-0.0238966146641551,0.0192664608688225,-0.0267158070747546,-4.22193750983548E-06,0.00943037746415054,0.0307968047309491,-0.00248237998489503,-0.0144214327484128,0.0168074792472586,0.0207929713208736,0.0180888812926554,4.51279796416575,3,0.48152634766808,4.31616778192781,2,0.334342822531799,4.06682477265673,3,0.243488794669897,4.34524264054002,3,0.363416111447607,0.157099493975876,0.803825213838695,0.365383731405105,0.437250793377243,0.196630182237945,0.0769609996413174,1.1137292999114,0.368297421471928,0.433801321721882,0.445973191509029,0.158766714297982,0.799240542916149,0.343127538502454,0.464544425226511,0.167555323625732,0.343687206463564,0.463836633896202,0.906090552686763,0.0428283977238339,0.249343009271084,0.731499764131958,0.135785809574495,0.932232291556138,0.0304758576341233,-0.0290748586122129,0.197119362570923,0.705270713900705,0.772938551481152,0.111855031066702,-0.278417867883297,,,,,,,,,
FT1402,FT1402,61.678024072279,855.608418164626,"23-amino-3a,a 7a, 12a trihydroxy-24-nor-cholate_malic acid_2",1,-0.0197710345680656,-0.0480634112362068,-0.0258489001088013,0.00983799678929336,-0.031314966519289,0.0120564161612838,-0.0221348933182987,-0.0533705095721485,-0.0370605088832596,0.00714950710380174,0.0409555869577088,-0.011085997834763,MS2_exist,855.604268472915,855.609794312477,59.764565584074,62.2706225731252,6,4846;7035;8116;9868;10959;12100;12671;13094;13507;14538;16635,61.9891;255.2348;778.5961;781.6063;855.6089|6013;324;776;504;8932,1,-0.0193587234635487,-0.0479295834937815,-0.0254158286155008,0.00421145222263672,-0.0322687325045149,0.0171947561437388,0.00565725428153933,0.0451603539230324,0.0247324865021749,-0.0164452664368583,-0.0536044037835211,-0.00155710482961045,-0.0290096627800929,-0.0358137167659976,-0.00187182850925957,0.00280539420083681,-0.0166008085957367,0.015478774793255,0.0391604953975795,0.000221503915600321,-0.0217055410630363,-0.0530679327844455,-0.0340375680461199,0.0115386679332316,-0.0459148123567735,-0.00430998874491784,0.00472222806678114,0.049980904739904,0.0295765931535481,-0.0187533399424406,-0.0630852894650903,-0.000549660692349899,-0.0334918319829917,-0.0397825797097728,-0.00248922911078152,0.0034176557563102,-0.0182683356489391,0.0150333712158562,0.0411646681432837,-0.000542973393235954,4.11766795539035,3,0.195639006662629,4.48518096920687,2,0.456692913385827,4.41951849033254,3,0.447607510599637,4.56142340161072,3,0.520896426408237,0.0447932595402935,1.34878733342814,0.205178013838733,0.687869178550905,-0.36751301381652,0.453941598869886,0.343000017010764,0.694971526639175,0.158032988326147,-0.301850534942194,0.00805936688469884,2.09369907349036,0.0777186900167742,1.10947452823799,-0.443755446220368,0.896788889834574,0.0473097807804181,0.960481171523657,0.0175111442676977,0.0656624788743265,0.486261552718092,0.313130067471651,0.857715680051728,0.066656650435703,-0.0762424324038475,0.714971662512302,0.145711170868041,0.854137637342844,0.0684721406434266,-0.141904911278174,,,,,,,,,
FT1403,FT1403,443.752029532289,856.17451290537,Ferri coprogen [M+Fe-2H];Ferri coprogen [M+Fe-2H];ferric cop,1,0.0048586964186059,-0.0175043853046273,-0.0114808551503186,-0.00115967943859728,0.00853020345971609,0.00352988196891078,0.00487242369049484,-0.0201488280636205,-0.0168395608252147,-0.00324280578773938,-0.00779510856979545,0.00522255889043741,MS2_exist,856.170981038978,856.18083410766,442.821204957042,444.326861671885,5,4847;5972;8117;10960;12101;12672;13095;13508;15147;16636;17320,214.0483;382.1009;451.086;856.1753|500;120;241;96,1,0.00494935769238543,-0.0174292644139035,-0.0120144472600072,1.51776847061113E-06,0.00938071921643592,0.00236248449056653,0.00515144822765206,-0.0112127602729635,-0.00410749341636126,0.00556871539940248,-0.0192990066556248,-0.00218822701816443,-0.00227860008396262,0.00962880393717167,-0.0196279239122325,0.00949801332399941,0.0110293006362748,0.00556803797540501,0.0259161817541057,0.0170522054136871,0.00495864676458018,-0.0199840493423025,-0.0177333369201989,0.0021875274384456,0.00731846095278591,0.00551768957846052,0.00653859457324225,-0.0126968226850767,-0.00390159747221557,0.00565719131678101,-0.0234696500710313,-0.00340343263434985,-0.00468774480253859,0.0119935095960796,-0.0220353553126148,0.00945131752199957,0.0115320892919825,0.00688335260068658,0.0279426415159898,0.0177314937969236,3.50046422299602,3,0.0248334342822532,3.63434395879026,2,0.0478497880072683,3.76967317762122,3,0.117504542701393,3.63822769475924,3,0.0496668685645064,0.0742915467995451,1.12906059925645,0.265741346361063,0.57554086900158,-0.133879735794243,0.000287961908349573,3.54066495698971,0.0226392909850069,1.64513717846083,-0.269208954625201,0.0552142826798415,1.25794856562769,0.212729794717427,0.672171678996347,-0.137763471763225,0.0747496094948306,1.12639107182873,0.906090552686763,0.0428283977238339,-0.135329218830958,0.963428854355411,0.0161803508597846,0.992933863020045,0.0030796778711907,-0.00388373596898184,0.064120355372475,1.19300407933291,0.667904895533764,0.175285373281024,0.131445482861976,,,,,,,,,
FT1404,FT1404,60.6029207003649,856.609548860618,Guanosine_12-hydroxyoctadecanoic-acid_(Z)-icos-11-enoic-acid,1,-0.0164791329763515,-0.043205908371729,-0.0324504004692011,0.0104023975640658,-0.035740740313752,0.00773180992256793,,,,,,,No_MS2,856.606750893677,856.612346827559,59.764565584074,61.4412758166559,2,7036;8118;12673;13096;13509;14017;14539;17321;17904;18454,,0,-0.0161628690629128,-0.0430997677930044,-0.032006940139412,0.00628155386323588,-0.0385931462764732,0.015341892644895,0.00797542034320121,0.0163720971476828,0.0190732045112485,-0.0138446612564705,-0.0509295587123178,-0.00294483983027284,-0.0351045662663618,-0.0062082628446677,-0.012745978220593,-0.00287446641815641,-0.0205329979267592,0.0154467544612086,0.033563218459026,-0.0374401603151184,,,,,,,,,,,,,,,,-0.00238135510285726,-0.0227077428270931,0.0145687796946355,0.0350305549761236,-0.0381459709538344,3.83402136868803,3,0.0799515445184737,4.160826589365,2,0.245911568746214,4.15025101376032,2,0.291944276196245,4.22180629924242,3,0.282253179890975,0.0122557845422903,1.91165888257741,0.132140185639038,0.878965087402431,-0.326805220676975,0.391183749658985,0.407619194733153,0.64713864798295,0.18900266275773,-0.316229645072296,0.00550768131586759,2.25903119673106,0.0648726177847547,1.18793857676478,-0.387784930554392,0.981795734510323,0.00797885905897842,0.98838094980277,0.00507563384388273,0.0105755756046788,0.587083933569604,0.231299804578119,0.89975510320933,0.0458756814470802,-0.060979709877417,0.841347451896654,0.0750246162362799,0.918207265431445,0.0370592751462323,-0.0715552854820958,,,,,,,,,
